relative_path,class_name,class_index,final_split,pixel_sha256,width,height,aspect_ratio,decoded_format,original_mode,original_split
data/Testing/glioma/Te-gl_188.jpg,glioma,0,train,f8423be0dcec5c00e5678852b55b9c0f15c08af93b93debddf7b6a4e45ec19d7,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_19.jpg,glioma,0,train,0fcce6bb105b13747d8e2bd67fef82363bbd5d9363cd825c3304b490dead1ef9,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_191.jpg,glioma,0,train,052ec785f8b007f1b71e8c791e8ded58fb40ce0ba65eda9823dc1a450f6e024b,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_192.jpg,glioma,0,train,c4cf1b77fff26e6731d8a6f7304bee72403b24a2874a9119965caafe8248e62c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_195.jpg,glioma,0,train,e176b96996653abf833581dce54efc08e72999ca138c88c757ddc1dbc3ebd833,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_197.jpg,glioma,0,train,2f5341085960b4d294ed0c96f5c21b88532576bc470f0012f29a92590a632448,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_198.jpg,glioma,0,train,d43698f257024db7b1b56a17cc79523149bd98299e3c924ab388af8ba7f158b7,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_199.jpg,glioma,0,train,721ddb12e41cc134c7ec8dfba0f19d8fd180010d5c02817aee9853b7d1f3eca6,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_2.jpg,glioma,0,train,b0019be18e80202a8b1c0f8344808e5c811e6523e8dc898c7a1d8d79836c7089,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_20.jpg,glioma,0,train,86c9f8ba37d047e827dc3d6115e1cba865200631c6e9f559bfcd4268160c9f2a,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_200.jpg,glioma,0,train,b6d13372cfd06e5490a606721192dee11ffdf32cb279ae4a518a78d1381b55ee,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_202.jpg,glioma,0,train,0c79e685fbc177172f231de0c83539849ac043b44be5c2616b9247e59bc88481,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_204.jpg,glioma,0,train,3e97b7df773e1be7506700a66667e2bad93e97fbdbcb8efeb0f6ea6e0f58808c,256,256,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_205.jpg,glioma,0,train,1845886cfe038092ae1d9a67b4a5017d4c0f5477edc85d23702300fd42449e87,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_206.jpg,glioma,0,train,f8c0040886e52f60cac904b2660c55f037cead6a6f729c7c94d3811672a777dd,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_207.jpg,glioma,0,train,41682f54ea022a265917c748143907174d0c755140eddd2d9e7281d57a3c051e,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_208.jpg,glioma,0,train,69ee442bc196fc3708ffb9e603ec16c9c78ab387be9f32ae715f229b25f6115c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_209.jpg,glioma,0,train,5ead1f2f41b14f03372839ae8882ee934b99ecb5cdeacbda498596e50bd883da,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_21.jpg,glioma,0,train,acbaf1106101589154c45c9a3a488091184febc8bab647afede140b3781ab0b8,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_212.jpg,glioma,0,train,6e2bd7f28abfad33b6114c6169fca0c83254251b02232c246c1c04aba3ab5c36,524,581,0.9018932874354562,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_213.jpg,glioma,0,train,ce234bc83dce2b5c1d867304b15a9fa9cd61ef67119c2a3d4225f4cfd76333d1,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_214.jpg,glioma,0,train,c61f345bd3327c71e44cea240c127c5e19bb4b40bf8706b03403bad77aff05f6,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_215.jpg,glioma,0,train,647e5e4992664960d155569bb8b7802b02561bc8ebc29bc6113b63d685677711,565,513,1.101364522417154,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_216.jpg,glioma,0,train,fc4647597b2e9849c104cddbddba722b6ee16ec8210219a6dc4669e61a83bc5f,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_217.jpg,glioma,0,train,e850ac713a78bec9e74b1226183d8cf37dcb676f4bd6b249c4cfd532d46196f3,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_218.jpg,glioma,0,train,d2f7ad5dd65b34bff755f4f18a1da77eea405c1d362a345705659a36bdccc3b6,373,378,0.9867724867724867,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_22.jpg,glioma,0,train,870181128626477082508063e1b7b3f22828ab127dfdacd0c12f1d2bc316bd50,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_220.jpg,glioma,0,train,7d8040f3e73c138bc48f113acf74e0b4832381ed16e449290743287edcdca86b,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_221.jpg,glioma,0,train,2a57f2458fb869776a7c2cb4b6355d374dedf7645e4264306ca2492a74a53f5a,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_222.jpg,glioma,0,train,0639206b2a34c161fcd01e1eccf44c839c45cf3a92b2b98c1acd567dc6efc735,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_223.jpg,glioma,0,train,261f5a1465d972a8beddcc42764d9ba139e8bbcd291b1af3172606d66f3aa155,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_226.jpg,glioma,0,train,2c0b34f0f961ac89d3a693f78c20341e1ccc1f45b549b8c1b7ef71cad708de76,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_227.jpg,glioma,0,train,85030e002804ef3f05c5a506e9426b895eb53cd4327b032890137b1c898eed65,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_229.jpg,glioma,0,train,d8c84ed894edb04b8ac0da8cbd32acad4f16f5eab5599fd90f11cfa2b1e73fdf,495,619,0.7996768982229402,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_23.jpg,glioma,0,train,0a638d7f11d9c992e6de3ab81746a8729e2e62a579d977d84e67d8f8920fff40,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_230.jpg,glioma,0,train,68c20eb2ac17fc70d5e53802b39bb7d4a9d9bcb37daecd3b0dd066f596e6f8a0,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_231.jpg,glioma,0,train,1db7abcdd1df6f1a5852ad0560dbda135c563307fd227ad5bb1c7853a86b5d35,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_232.jpg,glioma,0,train,8b42f5b89d66449d30e4c6230fc7447858dd00ead4e796afe01eae818b9d316c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_233.jpg,glioma,0,train,ed45e3b02da5940f195284af654bad3374e5ae5c1738855a78e15a4abdf79382,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_234.jpg,glioma,0,train,40b0fa4ca741d3c8053bb4c93ebf88373e40e687e243dc4bc04127cdd877b607,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_236.jpg,glioma,0,train,8352d33c4011a95c5df2b37410628a02e8d13cb6b48b00ca0de4e40f5594094c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_237.jpg,glioma,0,train,08668e59597ee3c45aec976f3775712a3ffbeeb2811f625bb2318c7d55b147cf,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_239.jpg,glioma,0,train,fef464d2c7fe5b4699dc55f4c7cf814d5067b6f38d9962e4629c0bd96426600f,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_24.jpg,glioma,0,train,8789595c7bbd04acfcb68ff0dbc143d17ec7c1cf163a70ae0b88d49c7ce609a3,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_241.jpg,glioma,0,train,6884d59df621fc4ae8feac37bb2573cef2dcd238d66067eb43955ee3a1cc5246,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_244.jpg,glioma,0,train,011b6425a2b038bc72ea8be5f21c7ce849f02832d5216e09ea5b01de1037a013,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_245.jpg,glioma,0,train,275e0ae1f2d10b8eb12abd02ba6b417249dd6c0c82ced9820db3d41fa737f2a8,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_247.jpg,glioma,0,train,64f2f29f3cc525c38e0f3125e2ae8e1556bb706e98ff7c9a05cc95f3e72e61c9,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_249.jpg,glioma,0,train,be082fc2028e906d9977f3b24415788c6484b38a6c7c4b83a56b71966b42e88c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_25.jpg,glioma,0,train,4ec701b7d673d69a1cfdd953d3d1b825e180c04673ba88152a6fe2bdc8e36f63,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_250.jpg,glioma,0,train,0ec0eab6c73035ce101470543b4549df0cd2d5a01c5b489cc77c7727b1209862,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_252.jpg,glioma,0,train,947e9b44b9f56b0d6a93ab596a33a0e1bc7ddba40869c80d53e8f6de30e010c8,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_258.jpg,glioma,0,train,352cf77b9db1f00cc75031e98116b511c3544f8ef878a3ae11ae40c43a4d6907,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_26.jpg,glioma,0,train,0af80fd7a85f9a375958ff6921d20bf4e3d95fc1a711c09d3da2b0cbc0f12ba4,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_261.jpg,glioma,0,train,bb3725a4498bf489153cb219940100c4a85e62c26139339928dc5669522dd9ac,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_262.jpg,glioma,0,train,3683c92aab6d33fa9b059833e199bf2097fd761ab8fc4776f0cf679124652cdf,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_264.jpg,glioma,0,train,450120725d17e3cf82db55ceaa6964a430beb37df052d2de08ea06dd49ef6835,546,562,0.9715302491103203,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_265.jpg,glioma,0,train,e36fa3a6f0208cb36e9fcf625a817b04fde1ff1fc73a4d13ce08ad36249754bb,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_266.jpg,glioma,0,train,a8fc37e87b745c9dfb73f3f274cb6fdb7f78ae9374a7dc73a8cca59a8284a37c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_267.jpg,glioma,0,train,25f46a91f9d48cc617cafd6d241eeecd5779a76890c73a955f9a7d4fc370ec7f,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_273.jpg,glioma,0,train,f1fd1c41ac87f8b8e1b2b008fe24c95fd36467313b4d5243b64e940d1abd791c,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_274.jpg,glioma,0,train,fac4ca447edcb941fadcd45e32b42a4d5238b10ad547a5e231428b56282aed0b,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_275.jpg,glioma,0,train,3958eba8ecb0bc46bbd51d3ea351c770e2e96f13c7e5c66d1edb3968d5da8fb1,236,236,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_276.jpg,glioma,0,train,93af06b7c12e304f5125d36f8e977eaca9bdb7d2188166e48dbc63804230fae3,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_277.jpg,glioma,0,train,e77c817f12b7470ff7aef5a2e03238673d70217bc7bdb168a560eb98c0f3795f,357,396,0.9015151515151515,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_279.jpg,glioma,0,train,d79f738f53875c7479c1982c39730de5f0d70ed1e7c66edc4ee824bd90f220f7,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_28.jpg,glioma,0,train,5ea324ab0bfa32c0b6e6d0f99cb0f2f07667fda673bbd667f2f092239f2ce311,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_280.jpg,glioma,0,train,6b91e97fb19ee03a3bfd6074ecd3180a868ec402f87319ab811e9e7642edfcbc,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_282.jpg,glioma,0,train,59a28fbad3fbf0c61656288fca5cf64afc62f51cc512286f84f090b79ad75f1b,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_284.jpg,glioma,0,train,e97ab9fa8134bfd0c068a9e19ca4c9d4ab2434b630c7a2cb27e05721c58d71bf,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_286.jpg,glioma,0,train,fc4bc2052aca57848d3fc2e0d2b7f13efd14018ddee6f441ef8526d079e8dbb2,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_287.jpg,glioma,0,train,2d8c9ba73b9250f85a0b1883b292e92526555db38fd73367afe0fe3739b9127e,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_289.jpg,glioma,0,train,a8da011c10062ae71e97b92c3c67d880b915c0aa58efb38bd9bc83ce2d7a687f,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_290.jpg,glioma,0,train,3b98941b684c4e8230937ec4464106ad587743831a01d39c10ccc95f6d411dd9,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_293.jpg,glioma,0,train,98b6deac8a3f7767702f099bff59c38bb55fd66a052d77516cf3c88d0d467bd8,512,512,1.0,JPEG,L,Testing
data/Testing/glioma/Te-gl_294.jpg,glioma,0,train,0d95e89a9ef831049833990760d9981190b4c3a42aef847dce8f16fca9d29c17,512,512,1.0,JPEG,RGB,Testing
data/Testing/glioma/Te-gl_295.jpg,glioma,0,train,f98e6d1326f59ab5adfadab73ac3648de60d045ea2217734f62eba400e54f22c,204,245,0.8326530612244898,JPEG,RGB,Testing
